Transaction Date,Customer ID,Description,Stock Code,Invoice No,Quantity,Sales,Unit Price
,13149,Nexgard Chew For Dogs,82484,559904.0,1.0,47.7,47.7
2021-07-13 13:33:00,18219,Dog And Puppy Pads,85123A,559906.0,1.0,17.7,17.7
2021-07-13 13:33:00,18219,Purina Pro Plan Adult Sensitive Skin,23284,559906.0,1.0,,47.7
2021-07-13 13:37:00,12766,Pet Grooming Brush,20725,559907.0,4.0,39.6,9.9
2021-07-13 13:37:00,12766,Pet Hair Remover,23203,559907.0,2.0,24.96,12.48
2021-07-13 14:28:00,18245,Purina One Smartblend Natural Adult Chicken 10Lb,23298,559909.0,1.0,29.7,29.7
2021-07-13 14:28:00,18245,Ultrasound Dog Barking Deterrent,22720,559909.0,1.0,29.7,29.7
2021-07-13 14:39:00,13777,Canned Cat Food,21137,559911.0,4.0,81.36,20.34
2021-07-13 14:39:00,,Earth Rated Dog Poop Bags,85099B,559911.0,2.0,21.48,10.74
2021-07-13 15:04:00,14221,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559912.0,1.0,29.7,29.7
2021-07-13 15:04:00,14221,,84879,,2.0,20.28,10.14
2021-07-13 15:13:00,,Earth Rated Dog Poop Bags,85099B,559914.0,1.0,24.78,24.78
2021-07-13 15:13:00,,Indoor Pet Camera,22502,559914.0,1.0,64.74,
2021-07-13 15:13:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,,2.0,49.56,24.78
2021-07-13 15:13:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,559914.0,1.0,9.78,9.78
2021-07-13 15:18:00,14201,Pet Odor Eliminator,84879,559916.0,7.0,70.98,10.14
2021-07-13 15:29:00,18225,Dog And Puppy Pads,85123A,559918.0,2.0,35.4,17.7
2021-07-13 15:29:00,18225,Earth Rated Dog Poop Bags,85099B,559918.0,2.0,24.96,12.48
2021-07-13 15:29:00,18225,Pet Hair Remover,23203,559918.0,2.0,24.96,
,13667,Dog And Puppy Pads,85123A,559921.0,1.0,17.7,17.7
2021-07-13 15:42:00,13667,,23298,559921.0,1.0,29.7,29.7
2021-07-13 16:07:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559923.0,1.0,64.74,64.74
2021-07-13 16:07:00,,Pet Hair Remover,23203,559923.0,1.0,24.78,24.78
2021-07-13 16:07:00,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,559923.0,1.0,29.7,29.7
2021-07-13 16:07:00,,Purina One Smartblend Natural Adult Chicken 10Lb,,559923.0,1.0,64.74,64.74
2021-07-13 16:07:00,,Sheba Perfect Portions Pat Wet Cat Food,22197,559923.0,1.0,9.78,9.78
2021-07-13 16:07:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,559923.0,1.0,76.5,76.5
2021-07-13 16:07:00,,Ultrasound Dog Barking Deterrent,,559923.0,1.0,64.74,64.74
2021-07-13 16:47:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559925.0,2.0,59.4,
2021-07-13 16:47:00,17644,Pet Hair Remover,23203,559925.0,4.0,49.92,12.48
2021-07-13 16:47:00,17644,Purina One Smartblend Natural Adult Chicken 10Lb,23298,559925.0,2.0,59.4,29.7
2021-07-13 16:47:00,17644,Purina Pro Plan Adult Sensitive Skin,23284,559925.0,1.0,47.7,47.7
2021-07-14 09:10:00,14265,Rechargeable Pet Nail Grinder,22960,559929.0,1.0,25.5,25.5
2021-07-14 09:10:00,14265,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,559929.0,1.0,76.5,76.5
2021-07-14 09:22:00,17738,Dog And Puppy Pads,85123A,,1.0,17.7,17.7
2021-07-14 09:22:00,17738,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,559930.0,2.0,153.0,
2021-07-14 09:23:00,17738,Purina Pro Plan Adult Sensitive Skin,23284,559931.0,1.0,47.7,47.7
2021-07-14 09:54:00,16719,Dog And Puppy Pads,85123A,559933.0,1.0,17.7,17.7
2021-07-14 09:54:00,16719,Probiotic Supplements For Dogs,79321,559933.0,1.0,34.5,34.5
2021-07-14 10:08:00,15125,Pet Hair Remover,23203,559935.0,17.0,182.58,10.74
2021-07-14 10:11:00,13577,Earth Rated Dog Poop Bags,85099B,559937.0,2.0,24.96,12.48
2021-07-14 10:11:00,13577,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",,559937.0,2.0,59.4,29.7
2021-07-14 10:11:00,13577,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,559937.0,2.0,24.96,12.48
2021-07-14 10:11:00,13577,Pet Hair Remover,23203,559937.0,2.0,24.96,12.48
2021-07-14 10:11:00,13577,,23298,559937.0,1.0,29.7,29.7
2021-07-14 10:15:00,17315,Dog And Puppy Pads,85123A,559938.0,1.0,17.7,17.7
2021-07-14 10:15:00,17315,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559938.0,,29.7,29.7
2021-07-14 10:19:00,14426,Nexgard Chew For Dogs,82484,,-2.0,-81.0,40.5
2021-07-14 10:20:00,17396,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,559941.0,19.0,1248.3,65.7
2021-07-14 10:41:00,12653,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,559948.0,6.0,394.2,65.7
2021-07-14 10:52:00,14847,Dog And Puppy Pads,85123A,559951.0,3.0,53.1,17.7
2021-07-14 10:52:00,14847,Pet Hair Remover,23203,559951.0,2.0,24.96,12.48
,14562,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,559981.0,1.0,17.7,17.7
2021-07-14 11:30:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559981.0,2.0,59.4,29.7
2021-07-14 11:30:00,14562,Ultrasound Dog Barking Deterrent,22720,559981.0,1.0,29.7,29.7
2021-07-14 11:34:00,12915,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559982.0,1.0,29.7,29.7
2021-07-14 11:34:00,12915,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,1.0,76.5,76.5
2021-07-14 11:34:00,,Ultrasound Dog Barking Deterrent,22720,559982.0,1.0,29.7,29.7
2021-07-14 11:41:00,14562,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,,-1.0,-17.7,17.7
2021-07-14 11:46:00,16488,Rechargeable Pet Nail Grinder,22960,559985.0,,25.5,25.5
2021-07-14 11:47:00,15256,Pet Grooming Brush,20725,559986.0,2.0,19.8,
2021-07-14 12:17:00,15402,Purina One Smartblend Natural Adult Chicken 10Lb,23298,559988.0,1.0,29.7,29.7
2021-07-14 12:21:00,13319,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,559989.0,2.0,59.4,
2021-07-14 12:21:00,13319,Purina One Smartblend Natural Adult Chicken 10Lb,,559989.0,2.0,59.4,29.7
2021-07-14 12:42:00,14716,Purina One Smartblend Natural Adult Chicken 10Lb,23298,,1.0,29.7,29.7
2021-07-14 12:48:00,13178,Pet Hair Remover,23203,560010.0,2.0,24.96,12.48
2021-07-14 12:52:00,15987,Sheba Perfect Portions Pat Wet Cat Food,22197,560018.0,,5.1,5.1
2021-07-14 13:00:00,15005,Dog And Puppy Pads,85123A,560024.0,,17.7,17.7
,15005,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560024.0,1.0,29.7,29.7
2021-07-14 13:00:00,15005,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560024.0,1.0,29.7,29.7
2021-07-14 13:00:00,15005,Sheba Perfect Portions Pat Wet Cat Food,22197,,2.0,10.2,5.1
2021-07-14 13:00:00,15005,Ultrasound Dog Barking Deterrent,22720,560024.0,1.0,29.7,29.7
2021-07-14 13:00:00,18283,Dog And Puppy Pads,85123A,560025.0,1.0,17.7,17.7
2021-07-14 13:00:00,18283,Earth Rated Dog Poop Bags,85099B,560025.0,,12.48,12.48
2021-07-14 13:00:00,18283,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560025.0,1.0,12.48,12.48
2021-07-14 13:00:00,18283,Pet Grooming Brush,20725,560025.0,1.0,,9.9
2021-07-14 13:00:00,18283,Pet Hair Remover,23203,560025.0,1.0,12.48,12.48
2021-07-14 13:28:00,12388,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,560033.0,1.0,17.7,17.7
2021-07-14 13:28:00,12388,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560033.0,2.0,59.4,29.7
2021-07-14 13:28:00,12388,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560033.0,1.0,29.7,29.7
,13933,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560034.0,1.0,29.7,29.7
2021-07-14 13:35:00,13933,Ultrasound Dog Barking Deterrent,22720,560034.0,1.0,29.7,29.7
2021-07-14 13:41:00,17706,Dog And Puppy Pads,85123A,560035.0,1.0,17.7,17.7
2021-07-14 13:41:00,17706,Earth Rated Dog Poop Bags,85099B,560035.0,2.0,24.96,12.48
2021-07-14 13:41:00,17706,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560035.0,,29.7,29.7
2021-07-14 13:51:00,14911,Dog And Puppy Pads,85123A,560036.0,4.0,70.8,
2021-07-14 13:51:00,14911,Pet Hair Remover,23203,560036.0,2.0,24.96,12.48
2021-07-14 13:51:00,14911,Sheba Perfect Portions Pat Wet Cat Food,22197,560036.0,8.0,40.8,
2021-07-14 13:51:00,14911,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560036.0,,197.1,65.7
2021-07-14 13:51:00,14911,Ultrasound Dog Barking Deterrent,22720,560036.0,1.0,29.7,29.7
2021-07-14 14:08:00,12709,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,6.0,394.2,65.7
2021-07-14 14:46:00,14156,Rechargeable Pet Nail Grinder,22960,560041.0,4.0,90.0,22.5
2021-07-14 14:46:00,14156,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,560041.0,1.0,76.5,76.5
,17068,Pet Hair Remover,23203,560042.0,2.0,24.96,12.48
2021-07-14 14:46:00,17068,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560042.0,1.0,29.7,29.7
2021-07-14 15:02:00,13515,Dog And Puppy Pads,85123A,560048.0,1.0,17.7,17.7
2021-07-14 15:02:00,13515,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,,560048.0,1.0,76.5,76.5
2021-07-14 15:03:00,14857,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560049.0,1.0,29.7,29.7
2021-07-14 15:07:00,,Earth Rated Dog Poop Bags,85099B,560050.0,1.0,12.48,12.48
2021-07-14 15:07:00,,Pet Hair Remover,23203,560050.0,1.0,,12.48
2021-07-14 15:07:00,,,23084,560050.0,1.0,12.48,12.48
2021-07-14 15:44:00,17612,Canned Cat Food,21137,560053.0,1.0,22.5,22.5
2021-07-14 15:44:00,17612,Earth Rated Dog Poop Bags,85099B,560053.0,17.0,182.58,10.74
2021-07-14 16:12:00,15521,Pet Grooming Brush,20725,560079.0,2.0,19.8,9.9
2021-07-14 16:12:00,16040,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560078.0,2.0,59.4,29.7
2021-07-14 16:12:00,16040,Pet Grooming Brush,20725,560078.0,2.0,19.8,9.9
2021-07-14 16:12:00,16040,Pet Odor Eliminator,84879,560078.0,3.0,30.42,10.14
2021-07-14 16:12:00,16040,Purina One Smartblend Natural Adult Chicken 10Lb,,560078.0,1.0,29.7,29.7
2021-07-14 16:12:00,16040,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560078.0,1.0,76.5,76.5
2021-07-14 16:35:00,15839,Pet Grooming Brush,20725,560086.0,2.0,19.8,9.9
,18172,Dog And Puppy Pads,85123A,560087.0,22.0,336.6,15.3
2021-07-14 16:46:00,,Earth Rated Dog Poop Bags,85099B,560090.0,1.0,24.78,24.78
2021-07-14 16:46:00,,Litter Slide Multi-Cat Scented Clumping Clay Cat Litter,22086,560090.0,1.0,34.74,34.74
2021-07-14 16:46:00,,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560090.0,1.0,64.74,64.74
2021-07-14 16:46:00,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560090.0,1.0,29.7,29.7
2021-07-14 16:46:00,,Rechargeable Pet Nail Grinder,22960,560090.0,1.0,49.74,49.74
2021-07-14 16:46:00,,Templation Soft Cat Treats,,560090.0,1.0,24.78,24.78
2021-07-14 17:11:00,14461,Pet Odor Eliminator,84879,560093.0,7.0,70.98,10.14
2021-07-14 17:13:00,18109,Sheba Perfect Portions Pat Wet Cat Food,22197,560094.0,1.0,5.1,5.1
2021-07-14 17:13:00,18109,Ultrasound Dog Barking Deterrent,22720,560094.0,1.0,29.7,
2021-07-14 17:20:00,13538,Purina Pro Plan Adult Sensitive Skin,23284,560096.0,,47.7,47.7
2021-07-14 17:40:00,13050,Ultrasound Dog Barking Deterrent,22720,560097.0,1.0,,29.7
2021-07-14 18:28:00,13994,Dog And Puppy Pads,85123A,560102.0,1.0,,17.7
2021-07-14 18:28:00,13994,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560102.0,1.0,29.7,29.7
2021-07-14 18:28:00,13994,Pet Odor Eliminator,84879,560102.0,2.0,20.28,10.14
2021-07-14 18:28:00,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560102.0,1.0,29.7,29.7
2021-07-14 18:56:00,17921,Dog And Puppy Pads,85123A,560104.0,1.0,17.7,
2021-07-14 18:56:00,17921,Pet Grooming Brush,20725,560104.0,1.0,9.9,9.9
2021-07-15 08:09:00,12928,Dog And Puppy Pads,85123A,560107.0,1.0,17.7,17.7
2021-07-15 08:09:00,12928,Earth Rated Dog Poop Bags,85099B,560107.0,4.0,49.92,12.48
2021-07-15 08:09:00,12928,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560107.0,2.0,24.96,12.48
2021-07-15 08:09:00,12928,Probiotic Supplements For Dogs,79321,560107.0,2.0,69.0,34.5
,16979,Purina Pro Plan Adult Sensitive Skin,23284,560108.0,1.0,47.7,47.7
,17841,Purina Pro Plan Adult Sensitive Skin,,560115.0,1.0,47.7,47.7
2021-07-15 10:21:00,12815,Rechargeable Pet Nail Grinder,22960,560119.0,1.0,25.5,25.5
2021-07-15 10:27:00,14907,Rechargeable Pet Nail Grinder,22960,560120.0,1.0,25.5,25.5
2021-07-15 10:33:00,,Dog And Puppy Pads,85123A,560121.0,1.0,17.7,17.7
2021-07-15 10:44:00,18118,Dog And Puppy Pads,,560125.0,1.0,17.7,17.7
2021-07-15 10:44:00,18118,,22086,,1.0,17.7,17.7
2021-07-15 10:44:00,18118,,,560125.0,1.0,29.7,29.7
2021-07-15 10:44:00,18118,Pet Grooming Brush,20725,560125.0,1.0,,9.9
2021-07-15 11:04:00,13381,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560145.0,1.0,29.7,29.7
2021-07-15 11:04:00,13381,Pet Odor Eliminator,84879,560145.0,3.0,30.42,10.14
2021-07-15 11:04:00,13381,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560145.0,1.0,29.7,
2021-07-15 11:04:00,13381,Ultrasound Dog Barking Deterrent,22720,560145.0,1.0,29.7,29.7
2021-07-15 11:45:00,16621,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560181.0,1.0,76.5,76.5
2021-07-15 11:48:00,12971,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560183.0,2.0,59.4,
2021-07-15 11:50:00,14676,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560185.0,2.0,59.4,29.7
,17266,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560186.0,1.0,29.7,29.7
2021-07-15 11:57:00,17266,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560186.0,1.0,12.48,12.48
2021-07-15 13:09:00,17061,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560201.0,9.0,224.1,24.9
2021-07-15 13:13:00,15311,Canned Cat Food,21137,560203.0,4.0,81.36,20.34
2021-07-15 13:17:00,12971,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560204.0,2.0,59.4,29.7
2021-07-15 14:05:00,15004,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560209.0,1.0,29.7,29.7
2021-07-15 14:05:00,15004,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560209.0,1.0,76.5,76.5
2021-07-15 14:34:00,12621,Earth Rated Dog Poop Bags,,,2.0,24.96,12.48
2021-07-15 14:34:00,12621,Pet Grooming Brush,20725,560211.0,2.0,,9.9
2021-07-15 15:22:00,14572,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,,0.0,0.0,76.5
2021-07-15 15:28:00,14293,Earth Rated Dog Poop Bags,85099B,560222.0,2.0,24.96,12.48
2021-07-15 15:28:00,14293,Probiotic Supplements For Dogs,79321,560222.0,1.0,34.5,34.5
2021-07-15 15:28:00,14293,Purina Pro Plan Adult Sensitive Skin,23284,560222.0,1.0,47.7,47.7
2021-07-15 15:32:00,16904,Purina Pro Plan Adult Sensitive Skin,23284,560223.0,1.0,47.7,47.7
2021-07-15 16:06:00,14572,Dog And Puppy Pads,85123A,560224.0,2.0,35.4,17.7
2021-07-15 16:06:00,14572,Pet Hair Remover,23203,560224.0,1.0,12.48,12.48
2021-07-15 16:06:00,14572,Sheba Perfect Portions Pat Wet Cat Food,22197,560224.0,1.0,5.1,5.1
2021-07-15 16:27:00,,Dog And Puppy Pads,85123A,560225.0,1.0,34.74,34.74
2021-07-15 16:27:00,,Earth Rated Dog Poop Bags,85099B,560225.0,1.0,24.78,24.78
,,,47566,560225.0,1.0,64.74,64.74
2021-07-15 16:27:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560225.0,1.0,24.78,24.78
2021-07-15 16:27:00,,Nexgard Chew For Dogs,82484,560225.0,1.0,99.78,99.78
2021-07-15 16:27:00,,Pet Grooming Brush,20725,560225.0,1.0,24.78,24.78
2021-07-15 16:27:00,,Pet Hair Remover,23203,560225.0,1.0,24.78,24.78
2021-07-15 16:27:00,,Purina Pro Plan Adult Sensitive Skin,23284,560225.0,1.0,99.78,
2021-07-15 16:27:00,,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560225.0,1.0,149.76,149.76
2021-07-15 16:27:00,,Templation Soft Cat Treats,23084,560225.0,,24.78,24.78
2021-07-15 16:27:00,,Ultrasound Dog Barking Deterrent,22720,560225.0,1.0,64.74,64.74
2021-07-17 10:53:00,12600,Earth Rated Dog Poop Bags,85099B,560230.0,2.0,24.96,12.48
2021-07-17 10:55:00,13305,Purina Pro Plan Adult Sensitive Skin,23284,560231.0,1.0,47.7,47.7
,14810,Earth Rated Dog Poop Bags,85099B,560232.0,1.0,12.48,12.48
2021-07-17 11:08:00,14810,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560232.0,2.0,24.96,12.48
2021-07-17 11:08:00,14810,Pet Grooming Brush,20725,560232.0,1.0,9.9,9.9
2021-07-17 11:08:00,14810,Pet Hair Remover,23203,560232.0,2.0,24.96,12.48
2021-07-17 11:10:00,16813,Earth Rated Dog Poop Bags,85099B,560233.0,1.0,12.48,12.48
2021-07-17 11:10:00,16813,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,,1.0,12.48,12.48
2021-07-17 11:10:00,16813,Pet Grooming Brush,20725,560233.0,1.0,9.9,9.9
2021-07-17 11:10:00,16813,Purina Pro Plan Adult Sensitive Skin,23284,560233.0,1.0,47.7,47.7
2021-07-17 11:10:00,16813,Sheba Perfect Portions Pat Wet Cat Food,22197,560233.0,1.0,5.1,5.1
,16180,Earth Rated Dog Poop Bags,,560234.0,17.0,182.58,10.74
2021-07-17 11:21:00,16180,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560234.0,17.0,182.58,10.74
2021-07-17 11:21:00,16180,Pet Grooming Brush,20725,560234.0,7.0,69.3,9.9
2021-07-17 11:21:00,16180,Pet Hair Remover,23203,560234.0,17.0,182.58,10.74
2021-07-17 11:50:00,13507,Nexgard Chew For Dogs,82484,560239.0,1.0,,47.7
2021-07-17 11:50:00,13507,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560239.0,1.0,29.7,29.7
2021-07-17 11:50:00,13507,Ultrasound Dog Barking Deterrent,22720,560239.0,1.0,29.7,29.7
2021-07-17 11:59:00,15716,Dog And Puppy Pads,85123A,560240.0,2.0,35.4,17.7
2021-07-17 11:59:00,15716,Pet Hair Remover,23203,560240.0,1.0,12.48,12.48
2021-07-17 11:59:00,15716,Pet Odor Eliminator,84879,560240.0,3.0,30.42,10.14
2021-07-17 11:59:00,15716,,23298,560240.0,1.0,29.7,29.7
2021-07-17 12:14:00,16931,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",,560244.0,1.0,29.7,29.7
2021-07-17 12:14:00,16931,Purina One Smartblend Natural Adult Chicken 10Lb,,560244.0,1.0,29.7,29.7
2021-07-17 12:15:00,,,84879,560245.0,2.0,20.28,10.14
,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560245.0,1.0,29.7,29.7
2021-07-17 12:17:00,14292,Pet Hair Remover,23203,560246.0,2.0,24.96,12.48
2021-07-17 12:24:00,16255,Probiotic Supplements For Dogs,79321,560248.0,1.0,34.5,34.5
2021-07-17 12:24:00,16255,Rechargeable Pet Nail Grinder,22960,560248.0,1.0,25.5,25.5
2021-07-17 12:24:00,16255,Sheba Perfect Portions Pat Wet Cat Food,22197,560248.0,2.0,10.2,5.1
2021-07-17 12:31:00,14659,Earth Rated Dog Poop Bags,85099B,560250.0,1.0,12.48,12.48
2021-07-17 12:31:00,14659,,20725,560250.0,1.0,9.9,9.9
2021-07-17 12:31:00,14659,Pet Hair Remover,23203,560250.0,1.0,12.48,12.48
2021-07-17 12:31:00,14659,Pet Odor Eliminator,84879,560250.0,3.0,30.42,10.14
2021-07-17 12:31:00,,Ultrasound Dog Barking Deterrent,22720,560250.0,1.0,29.7,29.7
2021-07-17 12:32:00,17774,Dog And Puppy Pads,85123A,560251.0,1.0,17.7,17.7
2021-07-17 12:32:00,17774,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560251.0,,29.7,29.7
2021-07-17 12:32:00,17774,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560251.0,1.0,29.7,29.7
2021-07-17 12:32:00,17774,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560251.0,1.0,76.5,76.5
2021-07-17 12:52:00,13993,Pet Odor Eliminator,84879,,3.0,30.42,10.14
2021-07-17 12:52:00,13993,Purina Pro Plan Adult Sensitive Skin,23284,560253.0,1.0,47.7,47.7
2021-07-17 12:52:00,13993,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560253.0,1.0,76.5,76.5
2021-07-17 13:07:00,16678,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560254.0,1.0,29.7,29.7
2021-07-17 13:07:00,16678,Rechargeable Pet Nail Grinder,22960,560254.0,1.0,25.5,25.5
2021-07-17 13:08:00,16054,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560255.0,1.0,29.7,29.7
2021-07-17 13:08:00,16054,Rechargeable Pet Nail Grinder,22960,560255.0,1.0,25.5,25.5
2021-07-17 13:08:00,16054,Ultrasound Dog Barking Deterrent,22720,560255.0,1.0,29.7,29.7
2021-07-17 13:24:00,14462,Pet Odor Eliminator,84879,560256.0,1.0,10.14,10.14
2021-07-17 13:26:00,13340,Pet Hair Remover,23203,560258.0,4.0,46.8,11.7
2021-07-17 13:26:00,13340,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560258.0,1.0,29.7,
2021-07-17 13:26:00,13340,Purina Pro Plan Adult Sensitive Skin,23284,560258.0,,202.5,40.5
2021-07-17 13:29:00,13654,Earth Rated Dog Poop Bags,85099B,560259.0,,24.96,12.48
2021-07-17 13:29:00,13654,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",,560259.0,1.0,29.7,29.7
2021-07-17 13:29:00,13654,Pet Hair Remover,23203,560259.0,2.0,24.96,12.48
,,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560259.0,1.0,,29.7
2021-07-17 13:32:00,14044,Dog And Puppy Pads,85123A,560260.0,1.0,,17.7
2021-07-17 13:32:00,14044,Pet Grooming Brush,20725,560260.0,1.0,9.9,9.9
2021-07-17 13:32:00,14044,,22720,560260.0,1.0,29.7,29.7
2021-07-17 13:35:00,12841,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560261.0,1.0,29.7,29.7
2021-07-17 13:46:00,12833,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560264.0,1.0,29.7,29.7
,12833,Nexgard Chew For Dogs,82484,560264.0,1.0,47.7,47.7
2021-07-17 13:46:00,12833,Pet Odor Eliminator,84879,560264.0,3.0,30.42,10.14
2021-07-17 14:07:00,13880,Purina One Smartblend Natural Adult Chicken 10Lb,23298,560268.0,2.0,59.4,29.7
2021-07-17 14:51:00,16474,Dog And Puppy Pads,85123A,560271.0,1.0,17.7,17.7
2021-07-17 14:51:00,16474,Earth Rated Dog Poop Bags,85099B,560271.0,1.0,12.48,12.48
2021-07-17 14:51:00,16474,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560271.0,1.0,12.48,12.48
2021-07-17 14:51:00,16474,Pet Grooming Brush,20725,560271.0,1.0,,9.9
2021-07-17 14:51:00,,Rechargeable Pet Nail Grinder,22960,560271.0,,25.5,25.5
2021-07-17 14:59:00,14895,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560273.0,1.0,76.5,76.5
2021-07-17 14:59:00,14895,Ultrasound Dog Barking Deterrent,22720,560273.0,1.0,29.7,29.7
2021-07-18 08:21:00,14758,Taste Of The Wild High Prairie Grain-Free Dry Dog Food 40Lb,22423,560282.0,,76.5,76.5
2021-07-18 08:32:00,,Pet Odor Eliminator,84879,560283.0,,20.28,10.14
2021-07-18 09:15:00,13705,"Memory Foam Pet Beds For Small, Medium, And Large Dogs And Cats",47566,560284.0,2.0,59.4,29.7
2021-07-18 09:15:00,13705,Pet Odor Eliminator,84879,560284.0,3.0,30.42,10.14
2021-07-18 09:21:00,14944,,85123A,560285.0,4.0,70.8,17.7
2021-07-18 09:38:00,14062,,23284,560286.0,2.0,81.0,
2021-07-18 10:05:00,15845,Pet Odor Eliminator,84879,560288.0,8.0,81.12,10.14
2021-07-18 10:05:00,15845,Ultrasound Dog Barking Deterrent,22720,560288.0,1.0,29.7,29.7
2021-07-18 10:14:00,16398,,22197,,-1.0,-5.1,5.1
,,Dog And Puppy Pads,,560290.0,1.0,39.78,39.78
2021-07-18 10:17:00,,Dog And Puppy Pads,85123A,560291.0,1.0,39.78,39.78
2021-07-18 10:17:00,,Earth Rated Dog Poop Bags,85099B,560291.0,1.0,24.78,24.78
2021-07-18 10:17:00,,Indoor Pet Camera,,560290.0,1.0,64.74,64.74
2021-07-18 10:17:00,,Indoor Pet Camera,,560291.0,,64.74,64.74
,,,22386,560290.0,1.0,24.78,24.78
2021-07-18 10:17:00,,Milk-Bone Marosnacks Dog Treats With Real Bone,22386,560291.0,1.0,24.78,24.78
2021-07-18 10:17:00,,Purina Pro Plan Adult Sensitive Skin,23284,560291.0,1.0,94.74,94.74
2021-07-18 10:19:00,,Earth Rated Dog Poop Bags,85099B,560292.0,1.0,24.78,24.78
